TAG,LAST_ORG,CAPTURE_ME,LAST_USER,EDIT_DATE,BLOCKNUM,PARCELNUM,PIN,CNTGRAPH,BLOCKLOT,SUBTYPE_GE,SHAPE_Leng,SHAPE_Area,FULLADDR,STDIRPRE,ST_NAME,ST_TYPE,BLDG_NO,UNIT_NUM,area
600000000000522,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4652D,020,4652D020,20,4652D020,1,778.405186773,25725.714497,0,,,,0,,2406.34002
600000000108398,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3423,008,3423008,8,3423 008,1,218.438556357,1387.53860235,1128 W NORTH AVE,W,NORTH,AVE,1128,,129.199068
600000000154274,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0128,047,0128047,47,0128 047,1,161.010267364,887.973578062,1016 W FRANKLIN ST,W,FRANKLIN,ST,1016,,82.6035101
600000000187611,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0276,074,0276074,74,0276 074,1,137.6778774,674.452966071,315 S BRUCE ST,S,BRUCE,ST,315,,62.7323108
600000000159402,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0157,002,0157002,2,0157 002,1,119.648318959,600.088768326,305 N SCHROEDER ST,N,SCHROEDER,ST,305,,55.7289306
600000000094089,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4041,033,4041033,33,4041 033,1,241.699784216,2418.75632993,617 BARTLETT AVE,,BARTLETT,AVE,617,,225.332804
600000000148934,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1669,073,1669073,73,1669 073,1,118.37930816,564.139393832,416 N DUNCAN ST,N,DUNCAN,ST,416,,52.567286
600000000168949,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0200,054,0200054,54,0200 054,1,127.035861006,687.44549781,15 N CARROLLTON AVE,N,CARROLLTON,AVE,15,,63.8644152
600000000090898,160,BLK,,"PyQt4.QtCore.QDate(2003, 5, 9)",6055,015,6055015,15,6055 015,1,553.378618784,10689.2807344,0,,,,0,,995.758796
600000000180594,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8030A,023,8030A023,23,8030A023,1,301.169825396,5219.19769054,5305 BRABANT ROAD,,BRABANT,ROAD,5305,,486.240236
600000000140514,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0392,059,0392059,59,0392 059,1,215.703701234,1601.8285871,706 W LANVALE ST,W,LANVALE,ST,706,,149.255745
600000000158471,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0156,065,0156065,65,0156 065,1,120.313460618,593.857260731,1008 SARAH ANN ST,,SARAH ANN,ST,1008,,55.2312269
600000000210146,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7805,003,7805003,3,7805 003,1,328.352611398,2768.66385544,2216 WASHINGTON BLVD,,WASHINGTON,BLVD,2216,,257.905296
600000000011680,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4343,051A,4343051A,51A,4343 051A,1,464.55461798,6283.11752724,6318 PEARCE AVE,,PEARCE,AVE,6318,,585.276697
600000000159648,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0150,070,0150070,70,0150 070,1,258.488661757,3557.18155226,1610 SARAH ANN ST,,SARAH ANN,ST,1610,,331.21602
600000000031591,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",4426A,056A,4426A056A,56A,4426A056A,1,189.324737072,878.624593546,0,,,,0,,81.8396924
600000000213997,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7419D,001,7419D001,1/3,7419D001,1,1366.42175418,38726.6558899,0,,,,0,,3607.68288
600000000063403,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3390B,001,3390B001,1,3390B001,1,339.360801247,5518.64543885,2001 DRUID PARK DR,,DRUID PARK,DR,2001,,514.082307
600000000007490,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4348,019,4348019,19,4348 019,1,2540.92163378,85402.1632682,0,,,,0,,7954.29721
600000000178694,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0249,069,0249069,69,0249 069,1,142.070687644,769.327272901,109 S STOCKTON ST,S,STOCKTON,ST,109,,71.5324524
600000000083691,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2750,039,2750039,39/40,2750 039,1,60.0711712482,200.193827649,4013 OSKAMP CT,,OSKAMP,CT,4013,,18.6530941
600000000149368,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7958,057,7958057,57,7958 057,1,159.990930057,1499.83720886,0,,,,0,,139.662276
600000000173666,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0208,003A,0208003A,3A,0208 003A,1,101.384424936,537.349659809,0,,,,0,,50.2612329
600000000210637,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",7874A,002A,7874A002A,2A,7874A002A,1,104.790859642,682.762115435,2223 WASHINGTON BLVD,,WASHINGTON,BLVD,2223,,63.5916739
600000000118539,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1499,061,1499061,61,1499 061,1,152.013035796,714.979234883,2003 LLEWELYN AVE,,LLEWELYN,AVE,2003,,66.5737329
600000000018125,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",5603E,003A,5603E003A,3A,5603E003A,1,355.89120103,5301.39518339,0,,,,0,,493.819194
600000000202741,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2530D,013,2530D013,13,2530D013,1,560.347127885,12843.4182417,0,,,,0,,1196.53349
600000000096505,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3457,029E,3457029E,29E,3457 029E,1,304.023102794,3441.77416054,2446 CALLOW AVE,,CALLOW,AVE,2446,,320.651974
600000000037187,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4511D,066,4511D066,66,4511D066,1,126.415640502,980.878440134,0,,,,0,,91.3616815
600000000181862,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8102N,064,8102N064,64,8102N064,1,132.415395916,987.393721028,0,,,,0,,91.9956445
600000000085400,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2752,066,2752066,66,2752 066,1,256.372707555,3727.52810239,0,,,,0,,347.220098
600000000060053,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8243,036A,8243036A,36A,8243 036A,1,427.88712589,4858.30441493,0,,,,0,,452.569676
600000000070180,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5963A,001E,5963A001E,1E,5963A001E,1,316.715607744,4722.66501205,0,,,,0,,439.928954
600000000119900,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0321,084,0321084,84,0321 084,1,141.877648537,668.938743031,1922 ETTING ST,,ETTING,ST,1922,,62.3173424
600000000204745,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2118,061A,2118061A,61A,2118 061A,1,101.270644321,518.60737721,0,,,,0,,48.3177607
600000000022390,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4314,004,4314004,4,4314 004,1,420.922050388,6140.31164314,0,,,,0,,571.974213
600000000076850,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4149K,064,4149K064,64,4149K064,1,350.21350661,3957.51427097,0,,,,0,,368.645614
600000000118367,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1494,056,1494056,56,1494 056,1,164.069328092,842.337638008,1702 LLEWELYN AVE,,LLEWELYN,AVE,1702,,78.380525
600000000019590,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5150,025,5150025,25,5150 025,1,96.7865789928,417.452687469,0,,,,0,,58.4178048
600000000160384,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0150,062,0150062,62,0150 062,1,122.494421752,562.138985674,1619 SARAH ANN ST,,SARAH ANN,ST,1619,,52.2485016
600000000000019,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5506B,017,5506B017,17/18,5506B017,1,107.276157431,493.524418861,7733 BAGLEY AVE,,BAGLEY,AVE,7733,,48.7980939
600000000213876,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6977,032,6977032,32,6977 032,1,300.041762687,723.896199429,6717 OAK AVE,,OAK,AVE,6717,,67.3353277
600000000159789,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0156,028,0156028,28,0156 028,1,164.052720785,841.135437181,1050 W SARATOGA ST,W,SARATOGA,ST,1050,,78.4852714
600000000012306,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5237,003,5237003,3,5237 003,1,2731.31444477,422260.285968,5700 LOCH RAVEN BLVD,,LOCH RAVEN,BLVD,5700,,39333.7695
600000000085427,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",4100,032B,4100032B,32B,4100 032B,1,616.661696603,22912.5652201,1421 FILLMORE ST,,FILLMORE,ST,1421,,2134.376
600000000128974,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1168,033,1168033,33,1168 033,1,232.291031687,1671.78400804,1115 FORREST ST,,FORREST,ST,1115,,155.646323
600000000222605,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7381,005,7381005,5,7381 005,1,190.561593407,1092.93890369,3709 LEO ST,,LEO,ST,3709,,101.807685
600000000138431,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0076,038,0076038,38,0076 038,1,203.024560468,1049.51850769,916 N CALHOUN ST,N,CALHOUN,ST,916,,97.7728807
600000000201369,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2532,024,2532024,24,2532 024,1,350.017343202,3750.60214437,465 S AUGUSTA AVE,S,AUGUSTA,AVE,465,,349.262358
600000000025482,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4265,002,4265002,2,4265 002,1,269.891584947,2748.56824798,0,,,,0,,256.037818
600000000041277,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4621,001,4621001,1,4621 001,1,306.189617103,2010.15318322,4700 PARK HEIGHTS AVE,,PARK HEIGHTS,AVE,4700,,187.253425
600000000209765,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",7805E,018A,7805E018A,18A,7805E018A,1,195.338949126,1823.53728964,0,,,,0,,169.840507
600000000056621,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3307,070,3307070,70,3307 070,1,129.699864615,981.559052896,0,,,,0,,91.4318047
600000000204988,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2108A,028,2108A028,28/40,2108A028,1,536.48403922,15976.7670416,915 WILMINGTON AVE,,WILMINGTON,AVE,915,,1487.99525
600000000114947,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0308,026,0308026,26,0308 026,1,163.582262163,779.013411474,521 GOLD ST,,GOLD,ST,521,,72.5771603
600000000109909,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0299,006,0299006,6,0299 006,1,179.543588487,1089.83799845,1311 W NORTH AVE,W,NORTH,AVE,1311,,101.55996
600000000085856,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2752,064,2752064,64,2752 064,1,94.8856490984,548.658410324,0,,,,0,,51.0878494
600000000140464,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1237,020,1237020,20,1237 020,1,183.543815232,1013.99934965,720 ENSOR ST,,ENSOR,ST,720,,94.4735412
600000000222566,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",7119,040,7119040,40,7119 040,1,243.033324399,2681.91593697,816 STOLL ST,,STOLL,ST,816,,249.861477
600000000000187,160,BLK,,"PyQt4.QtCore.QDate(2003, 4, 9)",5210C,174,5210C174,174,5210C174,1,56.1204251394,47.5115672003,1332 LIMIT AVE,,LIMIT,AVE,1332,,2.62849974
600000000135224,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0373,066,0373066,66,0373 066,1,136.838673625,907.651598971,0,,,,0,,84.5677685
600000000222388,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7258,044,7258044,44,7258 044,1,87.1074200882,330.410913104,0,,,,0,,30.8687158
600000000113106,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2307A,053,2307A053,53,2307A053,1,259.340913835,3848.51599673,0,,,,0,,358.686732
600000000128403,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0032,065,0032065,65,0032 065,1,123.127816704,594.881532852,1308 N BRUCE ST,N,BRUCE,ST,1308,,55.3704895
600000000060479,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3566,036,3566036,36,3566 036,1,231.672950685,1409.92565679,1213 MORLING AVE,,MORLING,AVE,1213,,131.316555
600000000220400,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7027D,018,7027D018,18,7027D018,1,336.821401836,5051.13892704,0,,,,0,,470.551441
600000000005515,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4652I,017,4652I017,17,4652I017,1,334.744671997,5552.1645995,0,,,,0,,517.14925
600000000111631,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1103,039,1103039,39/40,1103 039,1,232.355014552,2507.44175672,1704 BARCLAY ST,,BARCLAY,ST,1704,,233.762478
600000000190712,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0769,073,0769073,73,0769 073,1,145.140822004,729.539338956,1117 SARGEANT ST,,SARGEANT,ST,1117,,67.9558287
600000000068312,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3176,036,3176036,36,3176 036,1,282.744268157,2597.19096296,3715 TOWANDA AVE,,TOWANDA,AVE,3715,,241.937774
600000000127417,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1553,022,1553022,22,1553 022,1,168.380559787,993.346843069,2242 E CHASE ST,E,CHASE,ST,2242,,92.5259665
600000000169146,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0200,056,0200056,56,0200 056,1,121.909221206,570.454899041,11 N CARROLLTON AVE,N,CARROLLTON,AVE,11,,53.2230891
600000000170118,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2167B,001,2167B001,1/4,2167B001,1,202.911627242,2194.76751694,0,,,,0,,204.505437
600000000039614,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5362,012,5362012,12,5362 012,1,247.082245512,3211.19505574,4624 ELSRODE AVE,,ELSRODE,AVE,4624,,299.13401
600000000204650,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2500,004,2500004,4,2500 004,1,9747.04356379,426413.475477,0,,,,0,,39719.7675
600000000125993,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0027,072,0027072,72,0027 072,1,151.934886107,713.481666005,1404 N BRUCE ST,N,BRUCE,ST,1404,,66.5409865
600000000168771,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0202,095,0202095,95,0202 095,1,142.539593962,755.683322939,15 N AMITY ST,N,AMITY,ST,15,,70.4655795
600000000222734,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7380,011,7380011,11,7380 011,1,185.792903697,943.627906216,3718 LEO ST,,LEO,ST,3718,,87.9382082
600000000102455,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3806,082,3806082,82,3806 082,1,123.998698704,599.948378423,304 E 20 1/2 ST,E,20 1/2,ST,304,,55.8363883
600000000196555,160,BLK,,"PyQt4.QtCore.QDate(2003, 5, 9)",6735,055A,6735055A,55A,6735 055A,1,5.76557874804,1.41521165048,6819 BOSTON AVE,,BOSTON,AVE,6819,,0.12952665
600000000008896,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4359,018,4359018,18,4359 018,1,223.387540515,3111.18689848,0,,,,0,,289.815637
600000000046801,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8207A,005,8207A005,5,8207A005,1,267.795884515,3069.15862957,0,,,,0,,285.480936
600000000118945,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1499,026,1499026,26,1499 026,1,175.732704933,984.550388562,2050 E HOFFMAN ST,E,HOFFMAN,ST,2050,,91.5334507
600000000091363,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8393C,001,8393C001,1,8393C001,1,2481.92576741,363506.647798,4800 WETHEREDSVILLE ROAD,,WETHEREDSVILLE,ROAD,4800,,33868.2263
600000000080136,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4093,026,4093026,26,4093 026,1,289.655945155,2997.67154432,3013 INDEPENDENCE ST,,INDEPENDENCE,ST,3013,,279.25917
600000000020080,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4491,009,4491009,9,4491 009,1,196.738221601,964.922514422,0,,,,0,,89.8572017
600000000117636,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8424A,017,8424A017,17,8424A017,1,319.975341536,5999.79792074,0,,,,0,,558.907351
600000000050557,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6018,027,6018027,27,6018 027,1,890.315290031,37748.1487003,0,,,,0,,3516.48399
600000000107522,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3424,106,3424106,106,3424 106,1,127.269736078,658.639341386,2204 MORRIS ST,,MORRIS,ST,2204,,61.3663519
600000000170696,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0199,034,0199034,34,0199 034,1,120.5989566,741.838060779,1220 W BALTIMORE ST,W,BALTIMORE,ST,1220,,69.1892741
600000000107258,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1446,007,1446007,7,1446 007,1,188.570004012,1229.36733375,1813 N BROADWAY,N,BROADWAY,,1813,,114.56889
600000000139268,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1623,001,1623001,1,1623 001,1,153.229072925,792.295735424,700 N MONTFORD AVE,N,MONTFORD,AVE,700,,73.8014023
600000000112279,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3002,012,3002012,12,3002 012,1,236.360266408,1389.55902051,3128 W NORTH AVE,W,NORTH,AVE,3128,,129.564339
600000000082211,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2754,020C,2754020C,20C,2754 020C,1,96.5365321588,573.813415257,0,,,,0,,53.4534583
600000000109900,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0299,005,0299005,5,0299 005,1,178.992757411,1069.09902266,1309 W NORTH AVE,W,NORTH,AVE,1309,,99.4925549
600000000178815,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2230G,062,2230G062,62,2230G062,1,59.0104820948,190.105409007,0,,,,0,,17.7648327
600000000177598,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2546,008,2546008,8,2546 008,1,329.991557719,3499.96335598,0,,,,0,,326.333922
600000000107641,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8415,036B,8415036B,36B,8415 036B,1,23.7360711652,24.0491262785,0,,,,0,,2.24211471
600000000102812,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3408,136,3408136,136,3408 136,1,174.193423631,840.780077909,2523 SALEM ST,,SALEM,ST,2523,,78.3273824
600000000158818,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1725,077,1725077,77,1725 077,1,157.692792898,731.570770756,27 N PORT ST,N,PORT,ST,27,,68.2464464
600000000215600,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7473,049,7473049,49,7473 049,1,232.023958852,1599.90184513,0,,,,0,,149.019657
600000000146299,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2472,024,2472024,24,2472 024,1,190.797650117,1231.74459039,764 POPLAR GROVE ST,,POPLAR GROVE,ST,764,,114.790188
600000000101750,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2812,015,2812015,15,2812 015,1,399.995140599,8400.4324056,2219 ROSLYN AVE,,ROSLYN,AVE,2219,,782.515481
600000000085865,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2918,001B,2918001B,1B,2918 001B,1,410.55093917,8168.23099436,3305 FAIRVIEW AVE,,FAIRVIEW,AVE,3305,,760.893619
600000000140752,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1641,051,1641051,51,1641 051,1,143.132510801,693.680233884,627 N ROSE ST,N,ROSE,ST,627,,64.5522334
600000000128337,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1164B,009,1164B009,9,1164B009,1,185.16185625,1064.95023525,1622 E CHASE ST,E,CHASE,ST,1622,,99.2137047
600000000018220,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5148A,013A,5148A013A,13A,5148A013A,1,307.006346283,3613.60692099,5600 GOVANE AVE,,GOVANE,AVE,5600,,336.743828
600000000050471,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3575D,080,3575D080,80,3575D080,1,204.237575068,608.742726337,0,,,,0,,56.7031492
600000000138658,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0075,053,0075053,53,0075 053,1,154.485212432,794.235205785,914 N PARRISH ST,N,PARRISH,ST,914,,74.2171969
600000000108595,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3414,005,3414005,5,3414 005,1,228.384755947,1392.97825657,1320 W NORTH AVE,W,NORTH,AVE,1320,,129.461257
600000000006526,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4675F,078,4675F078,78,4675F078,1,240.794792562,2707.95145415,0,,,,0,,252.272939
600000000062968,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3177A,035,3177A035,35,3177A035,1,1270.64319912,6913.46069942,0,,,,0,,644.02547
600000000138927,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1623,072,1623072,72,1623 072,1,155.63681486,832.792356774,2323 MILLIMAN ST,,MILLIMAN,ST,2323,,77.5242389
600000000091019,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8393J,046,8393J046,46,8393J046,1,255.822589868,3685.76096879,0,,,,0,,343.339147
600000000115768,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2309,016,2309016,16,2309 016,1,210.39432009,1356.1759891,1731 THOMAS AVE,,THOMAS,AVE,1731,,126.182999
600000000147185,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0115,022,0115022,22,0115 022,1,205.075916749,1479.0675893,1043 HARLEM AVE,,HARLEM,AVE,1043,,137.736547
600000000118647,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2315,022,2315022,22,2315 022,1,213.765962066,1321.55197395,1645 THOMAS AVE,,THOMAS,AVE,1645,,123.154785
600000000094980,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3826,002,3826002,2,3826 002,1,205.561207386,1361.44878141,2403 BARCLAY ST,,BARCLAY,ST,2403,,126.839957
600000000093220,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2835,034,2835034,34,2835 034,1,96.5867816019,288.64209261,0,,,,0,,26.8876323
600000000199139,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0801,038,0801038,38,0801 038,1,146.561122577,265.547475666,0,,,,0,,24.7088155
600000000160075,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0151,064,0151064,64,0151 064,1,127.560600065,620.996231901,307 N PARRISH ST,N,PARRISH,ST,307,,57.9694871
600000000216450,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6993,024,6993024,24,6993 024,1,282.866676812,2909.91851771,0,,,,0,,271.017706
600000000105092,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4001,014,4001014,14,4001 014,1,213.279600445,1362.09413142,726 E NORTH AVE,E,NORTH,AVE,726,,127.037359
600000000091987,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4066,003,4066003,3,4066 003,1,212.856524877,2050.80153862,616 SAINT ANNS AVE,,SAINT ANNS,AVE,616,,191.016083
600000000211947,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7885,009,7885009,9,7885 009,1,267.424317163,2717.49036961,2124 WICOMICO ST,,WICOMICO,ST,2124,,253.170525
600000000095560,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4024,051,4024051,51,4024 051,1,117.295604939,827.68882624,0,,,,0,,77.1039237
600000000117881,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1138,026,1138026,26,1138 026,1,169.178229884,1020.48474181,1615 E OLIVER ST,E,OLIVER,ST,1615,,95.046665
600000000213279,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7892,010,7892010,10,7892 010,1,250.004363465,2501.09237337,0,,,,0,,233.020345
600000000025236,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4265,005,4265005,5,4265 005,1,269.607589191,2745.61377523,0,,,,0,,255.767807
600000000189283,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2198,012,2198012,12,2198 012,1,480.684849048,8017.41081909,3136 LEEDS ST,,LEEDS,ST,3136,,747.037163
600000000115344,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2309,037,2309037,37,2309 037,1,248.868197608,1587.30598762,1738 N WARWICK AVE,N,WARWICK,AVE,1738,,147.825428
600000000209874,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6925,001,6925001,1,6925 001,1,53.2073837244,84.8514770995,1823 DUNDALK AVE,,DUNDALK,AVE,1823,,7.91600396
600000000102016,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6220,010,6220010,10,6220 010,1,210.527572268,1611.57751766,7304 HEINLE AVE,,HEINLE,AVE,7304,,150.124288
600000000100202,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4019,021,4019021,21,4019 021,1,252.168745241,1769.03451253,2108 BOONE ST,,BOONE,ST,2108,,164.78601
600000000113490,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0293,087,0293087,87,0293 087,1,116.966055572,574.664740733,1707 WOODYEAR PL,,WOODYEAR,PL,1707,,53.5412469
600000000211276,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7772,049,7772049,49,7772 049,1,1109.10888476,22529.2756076,0,,,,0,,2098.65522
600000000131178,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0396,052,0396052,52,0396 052,1,156.825853227,803.005920937,1303 ETTING ST,,ETTING,ST,1303,,74.8054881
600000000069311,160,BLK,TJBRADLEY,"PyQt4.QtCore.QDate(2008, 3, 12)",3518A,019,3518A019,19/20,3518A019,1,318.501263171,6103.01105961,3600 ASH ST,,ASH,ST,3600,,568.498806
600000000105915,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1450,084,1450084,84,1450 084,1,108.759836804,498.5712045,1817 N DUNCAN ST,N,DUNCAN,ST,1817,,46.5476519
600000000130341,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0396,020,0396020,20,0396 020,1,179.054349306,1124.41257994,507 W LAFAYETTE AVE,W,LAFAYETTE,AVE,507,,104.732802
600000000014257,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5418A,002,5418A002,2,5418A002,1,298.167488804,3102.95711913,0,,,,0,,289.018442
600000000211500,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7805B,008A,7805B008A,8A,7805B008A,1,330.022543104,3500.00862811,0,,,,0,,326.06699
600000000119683,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0313,031,0313031,31,0313 031,1,162.864891308,800.710813385,559 BLOOM ST,,BLOOM,ST,559,,74.5769752
